ID_Transacao,Data_Processamento,Valor_Recebido
TRX-013618,2026-06-16,2800.7
TRX-013619,2026-05-23,12457.47
TRX-013620,2026-05-21,13245.63
TRX-013621,2026-05-25,7013.3
TRX-013622,2026-05-23,4641.0
TRX-013623,2026-06-01,6086.0
TRX-013624,2026-05-19,3992.92
TRX-013625,2026-06-05,1252.56
TRX-013626,2026-05-22,3402.71
TRX-013627,2026-06-04,5700.58
TRX-013628,2026-05-20,9842.93
TRX-013629,2026-06-07,532.79
TRX-013630,2026-05-24,5724.4
TRX-013631,2026-05-27,12942.15
TRX-013633,2026-06-09,7825.14
TRX-013634,2026-05-21,6153.63
TRX-013635,2026-06-15,5054.05
TRX-013636,2026-05-22,11496.81
TRX-013637,2026-06-02,11122.12
TRX-013638,2026-05-23,2041.22
TRX-013639,2026-05-27,14575.18
TRX-013640,2026-05-25,13160.05
TRX-013641,2026-05-30,4373.56
TRX-013642,2026-06-03,2765.48
TRX-013643,2026-06-03,3761.11
TRX-013644,2026-06-01,5337.85
TRX-013645,2026-05-24,3845.17
TRX-013647,2026-05-23,3655.79
TRX-013648,2026-05-29,10433.09
TRX-013649,2026-06-16,5376.36
TRX-013650,2026-06-16,8363.72
TRX-013651,2026-05-30,10827.05
TRX-013652,2026-05-30,10319.33
TRX-013653,2026-05-27,12717.8
TRX-013654,2026-06-16,3717.13
TRX-013655,2026-05-29,9046.21
TRX-013656,2026-06-11,13015.54
TRX-013657,2026-06-02,4276.57
TRX-013658,2026-05-22,13286.16
TRX-013659,2026-06-01,10424.02
TRX-013660,2026-05-24,13674.49
TRX-013662,2026-06-14,11915.27
TRX-013663,2026-06-10,6210.26
TRX-013664,2026-05-20,11924.41
TRX-013665,2026-05-30,8331.43
TRX-013666,2026-05-29,10454.64
TRX-013667,2026-05-26,2244.43
TRX-013668,2026-06-06,10966.53
TRX-013669,2026-06-01,5781.87
TRX-013670,2026-06-16,9428.88
TRX-013671,2026-05-21,5203.71
TRX-013672,2026-06-03,4461.09
TRX-013673,2026-05-24,2976.75
TRX-013674,2026-05-27,11441.18
TRX-013675,2026-05-27,7560.88
TRX-013676,2026-06-10,9670.79
TRX-013677,2026-06-14,8388.85
TRX-013678,2026-05-23,6005.87
TRX-013680,2026-06-08,4127.54
TRX-013681,2026-05-25,3843.34
TRX-013682,2026-05-28,6531.25
TRX-013683,2026-06-08,2904.48
TRX-013684,2026-05-23,14497.2
TRX-013685,2026-05-20,3009.22
TRX-013686,2026-06-11,12800.23
TRX-013687,2026-06-07,3894.82
TRX-013688,2026-06-10,8962.28
TRX-013689,2026-05-24,2842.99
TRX-013690,2026-06-15,10262.31
TRX-013691,2026-05-25,4204.47
TRX-013692,2026-05-21,11221.95
TRX-013693,2026-06-04,11885.06
TRX-013694,2026-05-28,4524.37
TRX-013695,2026-05-23,3048.89
TRX-013696,2026-06-01,7452.58
TRX-013697,2026-06-08,4163.11
TRX-013698,2026-06-05,14190.94
TRX-013699,2026-06-07,8308.49
TRX-013701,2026-05-29,13772.86
TRX-013703,2026-06-11,7917.34
TRX-013704,2026-06-07,12320.12
TRX-013705,2026-05-20,12292.51
TRX-013706,2026-06-01,14710.33
TRX-013707,2026-06-07,12536.94
TRX-013708,2026-06-02,11645.46
TRX-013709,2026-06-16,2578.93
TRX-013710,2026-06-05,9706.3
TRX-013711,2026-06-04,13262.41
TRX-013712,2026-06-12,12606.67
TRX-013713,2026-06-18,12291.68
TRX-013716,2026-06-07,5593.01
TRX-013717,2026-06-13,13334.14
TRX-013718,2026-05-24,9076.28
TRX-013719,2026-06-15,10817.35
TRX-013721,2026-06-15,7968.17
TRX-013722,2026-05-22,12490.44
TRX-013723,2026-05-22,5386.28
TRX-013724,2026-06-03,8374.01
TRX-013725,2026-06-08,14766.67
TRX-013726,2026-05-21,14380.3
TRX-013727,2026-06-03,10683.4
TRX-013728,2026-06-10,4065.16
TRX-013729,2026-06-15,8749.3
TRX-013730,2026-06-06,13538.05
TRX-013732,2026-06-15,14662.79
TRX-013733,2026-06-05,2919.44
TRX-013734,2026-06-06,7762.9
TRX-013735,2026-06-13,6353.92
TRX-013736,2026-05-24,13756.58
TRX-013737,2026-05-31,1245.81
TRX-013738,2026-06-06,14025.23
TRX-013739,2026-06-18,9661.04
TRX-013740,2026-05-25,4549.87
TRX-013741,2026-05-26,6374.11
TRX-013742,2026-05-21,3654.33
TRX-013743,2026-05-20,7586.5
TRX-013744,2026-05-20,8832.55
TRX-013745,2026-06-14,1895.83
TRX-013746,2026-06-01,5093.67
TRX-013747,2026-06-13,12530.42
TRX-013748,2026-06-05,9418.14
TRX-013749,2026-06-15,13289.99
TRX-013750,2026-06-02,10325.05
TRX-013751,2026-06-03,2139.58
TRX-013752,2026-06-02,1712.29
TRX-013753,2026-06-15,3206.24
TRX-013754,2026-06-11,749.13
TRX-013755,2026-05-27,7496.64
TRX-013756,2026-06-15,10046.75
TRX-013757,2026-06-16,8224.01
TRX-013758,2026-06-17,9487.21
TRX-013759,2026-05-23,7588.59
TRX-013761,2026-06-12,10058.36
TRX-013764,2026-06-12,10209.72
TRX-013765,2026-06-10,8866.87
TRX-013766,2026-06-12,3738.13
TRX-013767,2026-06-08,14824.99
TRX-013768,2026-05-30,6678.83
TRX-013769,2026-06-06,2240.86
TRX-013770,2026-05-30,9654.73
TRX-013771,2026-05-27,13183.62
TRX-013772,2026-06-18,10260.51
TRX-013773,2026-05-20,13682.15
TRX-013774,2026-06-11,8897.66
TRX-013775,2026-06-14,4401.08
TRX-013776,2026-06-11,4916.8
TRX-013777,2026-05-30,3966.95
TRX-013778,2026-06-12,12984.52
TRX-013779,2026-06-15,14888.76
TRX-013780,2026-05-23,3713.9
TRX-013781,2026-06-08,6192.78
TRX-013782,2026-06-07,4649.55
TRX-013783,2026-05-28,4770.22
TRX-013784,2026-05-20,13921.49
TRX-013785,2026-06-15,9823.66
TRX-013786,2026-06-11,4661.01
TRX-013787,2026-05-28,14107.98
TRX-013788,2026-05-28,10368.84
TRX-013789,2026-06-04,10540.13
TRX-013790,2026-06-09,6387.29
TRX-013791,2026-06-07,9203.57
TRX-013792,2026-05-28,9078.65
TRX-013793,2026-05-23,9143.01
TRX-013794,2026-06-12,14847.95
TRX-013795,2026-06-08,4251.89
TRX-013796,2026-06-14,13490.05
TRX-013797,2026-06-03,4140.58
TRX-013798,2026-05-30,9742.38
TRX-013799,2026-05-25,797.56
TRX-013800,2026-05-27,3890.85
TRX-013801,2026-06-11,13884.6
TRX-013802,2026-05-19,14828.87
TRX-013803,2026-06-03,13169.07
TRX-013804,2026-06-06,6309.43
TRX-013805,2026-05-27,872.17
TRX-013807,2026-06-15,2191.58
TRX-013808,2026-05-27,13827.58
TRX-013810,2026-05-24,6395.44
TRX-013811,2026-05-20,3708.8
TRX-013812,2026-05-18,13781.35
TRX-013813,2026-05-20,12981.23
TRX-013814,2026-06-02,6216.11
TRX-013815,2026-06-19,5004.53
TRX-013817,2026-06-03,8015.64
TRX-013818,2026-06-15,1314.8
TRX-013819,2026-05-29,1780.61
TRX-013820,2026-05-23,7401.47
TRX-013821,2026-05-24,12695.14
TRX-013822,2026-06-16,949.29
TRX-013823,2026-05-26,2377.6
TRX-013824,2026-05-22,9784.21
TRX-013825,2026-06-17,9997.25
TRX-013826,2026-05-27,12921.39
TRX-013827,2026-05-24,6144.65
TRX-013828,2026-05-19,13416.29
TRX-013829,2026-05-22,14961.07
TRX-013830,2026-06-17,6550.47
TRX-013831,2026-05-22,6516.26
TRX-013832,2026-06-12,7952.79
TRX-013833,2026-05-27,8541.52
TRX-013834,2026-06-18,1920.66
TRX-013835,2026-06-15,5475.55
TRX-013836,2026-06-06,11965.7
TRX-013837,2026-06-14,6104.11
TRX-013838,2026-05-29,14916.89
TRX-013839,2026-05-23,1111.08
TRX-013840,2026-06-13,12032.61
TRX-013842,2026-05-22,9491.38
TRX-013843,2026-05-21,6892.59
TRX-013844,2026-06-10,6594.47
TRX-013846,2026-06-07,4214.93
TRX-013847,2026-06-16,2994.39
TRX-013848,2026-05-19,8048.45
TRX-013849,2026-05-28,13922.31
TRX-013850,2026-06-11,1826.61
TRX-013851,2026-05-27,1333.42
TRX-013852,2026-06-10,10043.87
TRX-013853,2026-05-20,13592.03
TRX-013854,2026-05-27,6595.85
TRX-013855,2026-05-27,8076.79
TRX-013856,2026-05-20,5732.44
TRX-013857,2026-06-15,5640.12
TRX-013858,2026-06-12,6018.68
TRX-013859,2026-05-31,5442.03
TRX-013860,2026-06-12,8988.65
TRX-013861,2026-06-13,4257.57
TRX-013862,2026-05-23,2795.3
TRX-013863,2026-06-09,14252.64
TRX-013864,2026-05-30,1048.9
TRX-013865,2026-06-19,10681.87
TRX-013866,2026-06-06,7112.82
TRX-013867,2026-06-04,3628.92
TRX-013869,2026-05-25,9073.19
TRX-013870,2026-06-15,9817.07
TRX-013871,2026-06-14,1516.24
TRX-013873,2026-05-30,6600.67
TRX-013874,2026-06-04,4030.03
TRX-013875,2026-06-02,10458.34
TRX-013876,2026-05-26,13893.93
TRX-013877,2026-06-13,3173.79
TRX-013878,2026-05-25,6245.19
TRX-013879,2026-06-10,10320.75
TRX-013880,2026-05-30,14365.02
TRX-013881,2026-06-01,14255.34
TRX-013882,2026-05-28,10524.19
TRX-013883,2026-05-19,14002.49
TRX-013884,2026-05-28,7097.66
TRX-013885,2026-06-18,4784.29
TRX-013886,2026-05-23,9536.57
TRX-013887,2026-05-27,10350.94
TRX-013888,2026-06-05,14694.74
TRX-013889,2026-06-06,2110.62
TRX-013890,2026-06-08,14357.56
TRX-013891,2026-06-01,6259.33
TRX-013892,2026-06-05,14994.08
TRX-013893,2026-05-25,11725.27
TRX-013894,2026-06-09,4952.99
TRX-013895,2026-05-28,2554.6
TRX-013896,2026-06-07,9553.34
TRX-013897,2026-06-06,13877.74
TRX-013898,2026-05-31,9785.35
TRX-013899,2026-05-24,10299.28
TRX-013900,2026-05-24,6865.73
TRX-013901,2026-06-01,10122.4
TRX-013902,2026-06-11,6911.53
TRX-013903,2026-06-07,5862.02
TRX-013904,2026-05-27,5696.07
TRX-013905,2026-06-02,7905.26
TRX-013906,2026-06-10,9144.78
TRX-013907,2026-06-07,10523.42
TRX-013908,2026-06-13,2955.09
TRX-013909,2026-05-26,4908.64
TRX-013911,2026-05-24,4798.39
TRX-013913,2026-05-20,638.75
TRX-013914,2026-06-07,4277.15
TRX-013915,2026-06-09,980.93
TRX-013916,2026-06-13,6961.22
TRX-013917,2026-05-24,14914.02
TRX-013919,2026-05-30,10496.16
TRX-013920,2026-06-07,6362.31
TRX-013921,2026-06-12,12392.63
TRX-013922,2026-05-27,13783.36
TRX-013923,2026-05-28,5170.85
TRX-013924,2026-06-01,4967.05
TRX-013925,2026-05-31,14408.87
TRX-013926,2026-05-24,5854.32
TRX-013927,2026-05-27,10058.97
TRX-013928,2026-06-12,10259.36
TRX-013929,2026-06-13,1291.66
TRX-013930,2026-06-19,11235.26
TRX-013931,2026-06-02,11352.12
TRX-013932,2026-05-26,14103.19
TRX-013933,2026-06-15,7375.87
TRX-013934,2026-06-12,9945.37
TRX-013935,2026-05-20,11985.96
TRX-013936,2026-06-12,4809.1
TRX-013937,2026-05-26,5993.5
TRX-013938,2026-05-22,14683.81
TRX-013939,2026-05-29,11639.75
TRX-013940,2026-05-23,5720.68
TRX-013941,2026-06-16,11950.94
TRX-013942,2026-06-14,1720.06
TRX-013943,2026-06-07,14642.8
TRX-013944,2026-05-21,6135.18
TRX-013945,2026-05-28,933.71
TRX-013946,2026-06-06,4389.16
TRX-013947,2026-06-05,13071.78
TRX-013948,2026-06-18,8700.97
TRX-013949,2026-06-06,8252.32
TRX-013950,2026-05-31,2318.67
TRX-013951,2026-06-14,8654.18
TRX-013952,2026-05-26,14394.79
TRX-013953,2026-06-10,6677.08
TRX-013954,2026-05-19,10826.46
TRX-013955,2026-06-05,979.4
TRX-013956,2026-05-29,10854.99
TRX-013957,2026-06-14,7360.85
TRX-013958,2026-05-26,4875.54
TRX-013959,2026-06-08,13345.45
TRX-013960,2026-06-01,13057.44
TRX-013961,2026-06-15,6171.65
TRX-013962,2026-06-06,6824.29
TRX-013963,2026-06-01,1268.8
TRX-013964,2026-06-16,2456.41
TRX-013965,2026-05-21,7569.42
TRX-013966,2026-05-25,14982.21
TRX-013967,2026-06-15,2749.81
TRX-013968,2026-05-28,13848.89
TRX-013969,2026-05-20,8838.97
TRX-013970,2026-06-03,12791.84
TRX-013971,2026-06-06,4849.74
TRX-013972,2026-05-20,8504.89
TRX-013973,2026-06-08,9142.87
TRX-013974,2026-06-06,8203.71
TRX-013975,2026-06-17,14841.12
TRX-013976,2026-06-13,3949.05
TRX-013977,2026-06-15,3806.36
TRX-013978,2026-06-15,4032.32
TRX-013979,2026-06-15,14741.77
TRX-013980,2026-06-01,9102.98
TRX-013981,2026-05-29,2349.51
TRX-013982,2026-06-15,4245.7
TRX-013983,2026-06-09,11677.06
TRX-013984,2026-05-23,8541.78
TRX-013985,2026-06-11,9330.71
TRX-013986,2026-06-02,8706.24
TRX-013987,2026-05-23,1616.77
TRX-013988,2026-06-17,5844.44
TRX-013989,2026-05-30,8495.02
TRX-013990,2026-05-25,11402.26
TRX-013991,2026-06-05,4374.44
TRX-013992,2026-05-21,7307.03
TRX-013993,2026-06-12,11292.13
TRX-013994,2026-06-06,887.88
TRX-013996,2026-06-14,3581.49
TRX-013997,2026-06-07,2643.09
TRX-013999,2026-05-25,1775.7
TRX-014001,2026-06-14,4649.15
TRX-014002,2026-06-19,12683.75
TRX-014003,2026-06-16,13332.52
TRX-014004,2026-06-17,12558.06
TRX-014005,2026-06-10,10089.55
TRX-014006,2026-06-07,7537.22
TRX-014007,2026-05-22,1102.68
TRX-014008,2026-05-22,4563.87
TRX-014009,2026-06-02,4603.44
TRX-014011,2026-06-13,10356.58
TRX-014012,2026-06-10,4334.34
TRX-014013,2026-06-04,12747.07
TRX-014014,2026-06-04,10116.13
TRX-014015,2026-06-05,7237.66
TRX-014016,2026-05-25,4343.78
TRX-014017,2026-05-20,9071.53
TRX-014019,2026-05-23,3010.16
TRX-014020,2026-06-13,5366.96
TRX-014021,2026-06-17,7877.0
TRX-014022,2026-06-01,6658.95
TRX-014023,2026-06-08,13171.78
TRX-014024,2026-05-28,5035.32
TRX-014025,2026-05-20,5956.01
TRX-014026,2026-06-12,2001.69
TRX-014027,2026-06-07,9872.57
TRX-014028,2026-06-11,9864.54
TRX-014029,2026-06-19,2445.39
TRX-014030,2026-05-22,10351.92
TRX-014031,2026-06-09,13886.48
TRX-014033,2026-06-05,2518.55
TRX-014034,2026-06-17,13189.83
TRX-014035,2026-05-22,3575.87
TRX-014036,2026-05-23,5892.5
TRX-014037,2026-05-23,7014.69
TRX-014038,2026-06-01,13419.9
TRX-014039,2026-05-25,1353.28
TRX-014040,2026-06-06,3357.42
TRX-014041,2026-06-03,9460.16
TRX-014042,2026-06-05,9184.91
TRX-014043,2026-06-12,2968.82
TRX-014044,2026-06-15,10383.83
TRX-014045,2026-05-19,7354.0
TRX-014046,2026-05-18,12557.7
TRX-014047,2026-05-24,9403.55
TRX-014048,2026-06-04,7020.93
TRX-014049,2026-05-29,4408.72
TRX-014050,2026-06-02,4481.92
TRX-014051,2026-06-18,1525.7
TRX-014052,2026-06-14,3806.73
TRX-014053,2026-06-14,5000.32
TRX-014054,2026-06-15,14986.9
TRX-014055,2026-06-02,4281.67
TRX-014056,2026-05-21,14837.17
TRX-014057,2026-05-21,9389.58
TRX-014058,2026-06-11,14729.42
TRX-014059,2026-05-22,5793.51
TRX-014060,2026-05-21,9005.26
TRX-014061,2026-05-28,2235.62
TRX-014062,2026-06-17,1490.3
TRX-014063,2026-06-12,10618.64
TRX-014064,2026-05-24,9004.94
TRX-014065,2026-06-12,7261.78
TRX-014066,2026-05-29,14888.91
TRX-014067,2026-06-01,5835.14
TRX-014068,2026-06-05,3589.45
TRX-014070,2026-06-09,11021.5
TRX-014071,2026-05-31,3641.79
TRX-014072,2026-05-26,3523.49
TRX-014073,2026-05-22,10403.46
TRX-014074,2026-06-10,1892.77
TRX-014075,2026-05-29,13642.85
TRX-014077,2026-05-29,7283.35
TRX-014078,2026-05-30,3318.61
TRX-014079,2026-05-23,13810.76
TRX-014080,2026-06-03,1866.78
TRX-014081,2026-06-09,7393.28
TRX-014082,2026-06-11,9945.28
TRX-014083,2026-05-23,5130.91
TRX-014084,2026-06-04,2383.45
TRX-014085,2026-05-21,571.82
TRX-014086,2026-06-04,1159.5
TRX-014087,2026-05-24,5263.87
TRX-014088,2026-05-31,9285.3
TRX-014089,2026-05-28,2720.3
TRX-014090,2026-06-13,12243.88
TRX-014091,2026-05-25,2598.25
TRX-014092,2026-05-26,8956.49
TRX-014093,2026-06-08,6774.08
TRX-014094,2026-05-27,1223.02
TRX-014095,2026-06-09,660.73
TRX-014096,2026-05-23,9743.73
TRX-014097,2026-05-27,3155.31
TRX-014098,2026-06-19,7140.46
TRX-014099,2026-05-29,6810.82
TRX-014100,2026-06-13,7038.35
TRX-014101,2026-06-03,11585.35
TRX-014102,2026-06-11,1895.15
TRX-014104,2026-06-08,1708.11
TRX-014105,2026-06-16,14656.33
TRX-014106,2026-06-08,14314.79
TRX-014107,2026-05-24,9892.1
TRX-014108,2026-06-01,1791.05
TRX-014109,2026-05-29,568.21
TRX-014110,2026-06-05,6085.01
TRX-014111,2026-06-09,718.17
TRX-014112,2026-05-21,2018.99
TRX-014113,2026-06-06,14600.08
TRX-014114,2026-05-30,14019.8
TRX-014115,2026-06-09,4563.24
TRX-014116,2026-05-27,14498.3
TRX-014117,2026-06-13,13793.3
TRX-014118,2026-06-08,5010.35
TRX-014119,2026-06-09,14793.44
TRX-014120,2026-06-06,8859.36
TRX-014121,2026-06-04,11601.33
TRX-014122,2026-06-08,7211.46
TRX-014123,2026-06-02,14167.07
TRX-014124,2026-05-28,6199.94
TRX-014126,2026-06-07,13060.4
TRX-014127,2026-06-16,540.17
TRX-014128,2026-06-11,2522.89
TRX-014130,2026-06-04,7515.79
TRX-014131,2026-06-17,10218.9
TRX-014132,2026-06-06,2437.13
TRX-014133,2026-05-31,5418.35
TRX-014134,2026-05-26,3520.21
TRX-014135,2026-05-27,14390.54
TRX-014136,2026-05-29,803.05
TRX-014137,2026-06-04,2363.17
TRX-014138,2026-06-16,5633.53
TRX-014139,2026-06-05,11536.21
TRX-014140,2026-05-20,8548.95
TRX-014141,2026-05-24,2617.59
TRX-014142,2026-05-27,595.27
TRX-014143,2026-05-26,11429.75
TRX-014144,2026-05-31,4649.68
TRX-014145,2026-06-01,11356.16
TRX-014146,2026-06-13,14047.57
TRX-014147,2026-05-21,1029.17
TRX-014148,2026-06-19,1859.07
TRX-014149,2026-06-04,10138.51
TRX-014151,2026-05-26,3228.52
TRX-014152,2026-05-30,540.17
TRX-014153,2026-06-10,8154.77
TRX-014154,2026-05-27,3248.25
TRX-014155,2026-06-11,5222.27
TRX-014156,2026-06-03,2881.09
TRX-014157,2026-06-03,12782.88
TRX-014158,2026-06-08,1272.71
TRX-014159,2026-05-21,2812.63
TRX-014160,2026-06-15,2534.02
TRX-014161,2026-06-15,1295.74
TRX-014162,2026-05-22,7800.66
TRX-014163,2026-06-01,12471.88
TRX-014164,2026-05-28,9843.56
TRX-014165,2026-05-20,3432.06
TRX-014166,2026-06-17,5125.93
TRX-014167,2026-06-13,14126.36
TRX-014168,2026-05-23,3988.86
TRX-014169,2026-06-14,2225.11
TRX-014170,2026-05-21,5690.1
TRX-014171,2026-06-03,3565.64
TRX-014172,2026-06-01,13723.6
TRX-014173,2026-06-13,3623.13
TRX-014175,2026-06-14,3100.0
TRX-014176,2026-06-16,3354.48
TRX-014177,2026-05-19,8411.38
TRX-014178,2026-06-15,10860.6
TRX-014179,2026-06-09,7857.73
TRX-014180,2026-06-10,5480.12
TRX-014181,2026-05-27,3140.03
TRX-014182,2026-06-14,10824.28
TRX-014183,2026-06-16,4482.85
TRX-014184,2026-06-09,8302.49
TRX-014185,2026-06-15,6515.43
TRX-014186,2026-06-02,629.75
TRX-014187,2026-06-02,12604.12
TRX-014188,2026-06-17,14941.12
TRX-014189,2026-06-09,12443.28
TRX-014190,2026-06-13,1912.33
TRX-014191,2026-05-27,1595.2
TRX-014192,2026-06-07,10320.75
TRX-014193,2026-06-07,14459.91
TRX-014194,2026-06-07,2185.19
TRX-014195,2026-05-19,6988.1
TRX-014196,2026-06-15,14778.92
TRX-014197,2026-06-14,11465.89
TRX-014199,2026-05-28,2662.28
TRX-014200,2026-06-14,11103.36
TRX-014201,2026-06-14,2796.83
TRX-014202,2026-06-04,3566.05
TRX-014203,2026-06-08,8919.43
TRX-014204,2026-05-22,9854.18
TRX-014205,2026-06-03,4210.69
TRX-014206,2026-05-26,11036.96
TRX-014207,2026-05-26,5445.13
TRX-014208,2026-05-18,4584.04
TRX-014209,2026-05-28,4737.51
TRX-014210,2026-05-26,7662.13
TRX-014211,2026-06-09,4324.02
TRX-014212,2026-06-17,2825.59
TRX-014213,2026-06-13,6079.58
TRX-014214,2026-06-11,5814.69
TRX-014215,2026-06-11,10303.29
TRX-014216,2026-06-11,11939.71
TRX-014217,2026-05-23,12364.4
TRX-014218,2026-06-01,8888.0
TRX-014219,2026-05-26,3878.46
TRX-014220,2026-05-19,1058.82
TRX-014221,2026-06-18,4156.6
TRX-014222,2026-06-01,2266.68
TRX-014223,2026-06-16,1424.51
TRX-014224,2026-05-28,2242.45
TRX-014225,2026-05-21,8736.0
TRX-014226,2026-06-07,12988.98
TRX-014227,2026-05-27,7063.49
TRX-014228,2026-06-13,9850.05
TRX-014229,2026-06-08,9553.44
TRX-014230,2026-06-01,10579.05
TRX-014231,2026-06-06,9515.91
TRX-014232,2026-05-19,11187.58
TRX-014233,2026-05-31,1114.54
TRX-014234,2026-06-12,6244.48
TRX-014235,2026-06-09,8524.05
TRX-014236,2026-05-29,11970.11
TRX-014237,2026-06-01,3042.43
TRX-014238,2026-06-10,1759.16
TRX-014239,2026-06-12,6099.55
TRX-014240,2026-06-12,5852.19
TRX-014241,2026-06-14,5950.06
TRX-014242,2026-06-19,13468.14
TRX-014243,2026-05-31,8288.25
TRX-014244,2026-06-10,13634.09
TRX-014245,2026-06-04,13803.36
TRX-014246,2026-05-21,13511.41
TRX-014247,2026-06-15,1533.37
TRX-014248,2026-05-26,12495.81
TRX-014249,2026-05-30,14063.13
TRX-014250,2026-05-22,10099.78
TRX-014251,2026-06-14,6678.08
TRX-014252,2026-06-13,3032.95
TRX-014253,2026-06-11,14415.48
TRX-014254,2026-06-12,8031.28
TRX-014255,2026-06-02,10257.0
TRX-014256,2026-06-14,13888.73
TRX-014257,2026-05-28,3938.45
TRX-014258,2026-05-28,6012.77
TRX-014259,2026-05-31,12019.15
TRX-014260,2026-06-04,2234.68
TRX-014261,2026-06-13,7060.81
TRX-014262,2026-06-06,1032.47
TRX-014263,2026-05-29,5023.86
TRX-014264,2026-05-26,8908.88
TRX-014267,2026-05-23,8497.04
TRX-014268,2026-06-07,10119.03
TRX-014269,2026-06-16,14019.79
TRX-014270,2026-05-26,11698.56
TRX-014271,2026-06-15,10811.05
TRX-014272,2026-06-16,9076.98
TRX-014273,2026-05-31,11936.42
TRX-014274,2026-05-26,12073.6
TRX-014275,2026-05-24,10030.08
TRX-014276,2026-06-19,566.33
TRX-014277,2026-06-13,13534.82
TRX-014278,2026-06-07,4503.34
TRX-014279,2026-06-06,1033.32
TRX-014281,2026-06-02,14623.81
TRX-014282,2026-06-05,4171.99
TRX-014283,2026-05-25,2962.93
TRX-014284,2026-06-15,11992.79
TRX-014285,2026-06-07,6780.69
TRX-014287,2026-06-02,8977.04
TRX-014288,2026-06-14,13556.48
TRX-014289,2026-06-16,11447.2
TRX-014290,2026-05-24,14431.11
TRX-014291,2026-05-21,1447.0
TRX-014293,2026-06-12,9396.6
TRX-014294,2026-06-09,11282.54
TRX-014295,2026-06-14,7177.69
TRX-014296,2026-06-16,7497.64
TRX-014297,2026-05-28,9018.25
TRX-014298,2026-06-05,10351.57
TRX-014300,2026-06-16,8706.52
TRX-014301,2026-06-13,13374.97
TRX-014302,2026-05-23,3054.83
TRX-014303,2026-06-03,4196.65
TRX-014304,2026-06-07,8314.23
TRX-014305,2026-05-20,3818.82
TRX-014306,2026-05-25,7103.58
TRX-014307,2026-05-24,4952.37
TRX-014308,2026-06-18,9730.34
TRX-014309,2026-06-04,3793.45
TRX-014310,2026-06-09,14577.37
TRX-014311,2026-06-02,6305.43
TRX-014312,2026-06-11,1183.36
TRX-014313,2026-05-31,10054.26
TRX-014314,2026-05-29,13007.01
TRX-014315,2026-06-02,13197.62
TRX-014316,2026-06-03,12062.63
TRX-014317,2026-06-04,14485.23
TRX-014318,2026-06-01,5861.61
TRX-014319,2026-06-13,12027.47
TRX-014321,2026-06-07,4327.83
TRX-014322,2026-06-02,10035.78
TRX-014323,2026-06-12,12849.24
TRX-014324,2026-06-10,6994.52
TRX-014325,2026-06-05,2346.11
TRX-014326,2026-06-13,4289.71
TRX-014327,2026-06-02,8351.21
TRX-014328,2026-06-18,11855.51
TRX-014329,2026-05-25,2024.6
TRX-014330,2026-06-16,12282.34
TRX-014331,2026-06-14,12719.53
TRX-014332,2026-06-03,12953.02
TRX-014333,2026-05-28,12824.47
TRX-014334,2026-05-29,5043.52
TRX-014335,2026-06-04,9445.5
TRX-014336,2026-06-03,1564.0
TRX-014337,2026-06-03,12209.78
TRX-014338,2026-05-29,7527.86
TRX-014339,2026-05-31,12511.7
TRX-014340,2026-06-12,7127.55
TRX-014341,2026-05-26,14947.59
TRX-014342,2026-06-04,5922.94
TRX-014343,2026-05-26,12981.27
TRX-014344,2026-06-17,9232.39
TRX-014345,2026-05-23,8407.6
TRX-014346,2026-06-06,4979.26
TRX-014347,2026-06-07,8934.08
TRX-014348,2026-05-21,2928.99
TRX-014349,2026-06-16,3530.89
TRX-014350,2026-06-02,11847.55
TRX-014353,2026-05-25,10220.38
TRX-014354,2026-05-30,5344.46
TRX-014355,2026-06-17,7816.26
TRX-014356,2026-06-07,12792.35
TRX-014357,2026-05-31,9213.31
TRX-014358,2026-06-12,1646.66
TRX-014359,2026-05-25,8739.84
TRX-014360,2026-06-14,8823.35
TRX-014361,2026-06-08,8762.08
TRX-014362,2026-06-07,8280.4
TRX-014363,2026-05-29,957.77
TRX-014364,2026-06-06,12452.88
TRX-014365,2026-06-01,1873.47
TRX-014366,2026-05-26,2140.62
TRX-014367,2026-05-26,3290.35
TRX-014368,2026-05-20,14657.08
TRX-014370,2026-05-29,13679.26
TRX-014371,2026-06-02,8985.29
TRX-014372,2026-05-22,2623.67
TRX-014373,2026-05-23,10142.08
TRX-014374,2026-06-03,6733.34
TRX-014375,2026-05-26,8770.09
TRX-014376,2026-05-30,4804.06
TRX-014377,2026-05-28,11108.58
TRX-014378,2026-06-11,4698.22
TRX-014379,2026-05-20,10495.37
TRX-014380,2026-05-23,4795.97
TRX-014381,2026-06-15,1226.66
TRX-014382,2026-05-21,10223.49
TRX-014383,2026-05-24,7911.84
TRX-014384,2026-06-04,10228.84
TRX-014385,2026-06-10,9137.85
TRX-014386,2026-05-28,5783.68
TRX-014387,2026-06-05,12980.5
TRX-014388,2026-05-24,12482.54
TRX-014389,2026-06-04,5937.77
TRX-014390,2026-05-27,8815.71
TRX-014391,2026-06-11,8889.63
TRX-014392,2026-06-07,2133.68
TRX-014393,2026-05-27,12100.75
TRX-014394,2026-05-18,10922.52
TRX-014395,2026-05-27,9676.79
TRX-014396,2026-05-31,4995.66
TRX-014397,2026-06-05,4599.14
TRX-014398,2026-06-02,10640.35
TRX-014399,2026-06-03,13889.84
TRX-014400,2026-06-10,6352.85
